"","zip","city","state","latitude","longitude","median","mean","population"
"406","02027","Dedham","AL",42.180048,-71.08923,NA,NA,NA
"407","02029","Providence","AL",41.817398,-71.453674,NA,NA,NA
"408","02030","Dover","AL",42.23888,-71.28241,164583,240515,5561
"409","02031","East Mansfield","AL",41.998799,-71.200894,NA,NA,NA
"410","02032","East Walpole","AL",42.153912,-71.21362,77708,101593,3576
"411","02035","Foxboro","AL",42.061427,-71.24232,94994,108948,16163
"412","02038","Franklin","AL",42.089104,-71.4069,92042,107379,29553
"413","02040","Greenbush","AL",41.970474,-70.701357,NA,NA,NA
"414","02041","Green Harbor","AL",42.069642,-70.649075,NA,NA,NA
"415","02043","Hingham","AL",42.225708,-70.88764,99910,146972,19867
"416","02044","Hingham","AL",41.970474,-70.701357,NA,NA,NA
"417","02045","Hull","AL",42.286347,-70.87663,70039,89785,11047
"418","02047","Humarock","AL",42.142836,-70.69353,75170,102029,247
"419","02048","Mansfield","AL",42.019982,-71.2191,93593,109080,22393
"420","02050","Marshfield","AL",42.109763,-70.69172,85395,105524,24577
"421","02051","Marshfield Hills","AL",42.151202,-70.734146,NA,NA,NA
"422","02052","Medfield","AL",42.185571,-71.30476,123176,169008,12254
"423","02053","Medway","AL",42.151526,-71.42315,100950,116761,12503
"424","02054","Millis","AL",42.166398,-71.36178,85472,95458,7892
"425","02055","Minot","AL",41.970474,-70.701357,NA,NA,NA
"426","02056","Norfolk","AL",42.111836,-71.32855,111767,137649,10608
"427","02059","North Marshfield","AL",41.970474,-70.701357,NA,NA,NA
"428","02060","North Scituate","AL",41.970474,-70.701357,NA,NA,NA
"429","02061","Norwell","AL",42.15243,-70.8205,106730,144569,9785
"430","02062","Norwood","AL",42.185974,-71.20166,72935,84347,28563
"431","02065","Ocean Bluff","AL",42.097219,-70.651567,NA,NA,NA
"432","02066","Scituate","AL",42.205038,-70.7513,92394,116245,17349
"433","02067","Sharon","AL",42.113749,-71.17923,117828,144691,17425
"434","02070","Sheldonville","AL",42.180048,-71.08923,NA,NA,NA
"435","02071","South Walpole","AL",42.101406,-71.27239,91781,107426,956
"436","02072","Stoughton","AL",42.125432,-71.10627,69340,81997,27342
"437","02081","Walpole","AL",42.145237,-71.25375,92954,119375,18430
"438","02085","Foxborough","AL",42.075995,-71.286055,NA,NA,NA
"439","02090","Westwood","AL",42.212949,-71.20735,116083,154504,14150
"440","02093","Wrentham","AL",42.0597,-71.34617,94524,123596,10446
"441","02101","Boston","AL",42.370567,-71.026964,NA,NA,NA
"442","02102","Boston","AL",42.338947,-70.919635,NA,NA,NA
"443","02103","Boston","AL",42.338947,-70.919635,NA,NA,NA
"444","02104","Boston","AL",42.338947,-70.919635,NA,NA,NA
"445","02105","Boston","AL",42.338947,-70.919635,NA,NA,NA
"446","02106","Boston","AL",42.354318,-71.073449,NA,NA,NA
"447","02107","Boston","AL",42.338947,-70.919635,NA,NA,NA
"448","02108","Boston","AL",42.357903,-71.06408,96033,149809,3324
"449","02109","Boston","AL",42.361477,-71.05417,92310,129015,3278
"450","02110","Boston","AL",42.356532,-71.05365,102972,135093,1606
"451","02111","Boston","AL",42.349838,-71.06101,31442,93529,4948
"452","02112","Boston","AL",42.338947,-70.919635,NA,NA,NA
"453","02113","Boston","AL",42.365028,-71.05636,60386,84170,6453
"454","02114","Boston","AL",42.361792,-71.06774,69809,110095,11170
"455","02115","Boston","AL",42.34308,-71.09268,30282,54356,25637
"456","02116","Boston","AL",42.349622,-71.07372,80153,136491,19480
"457","02117","Boston","AL",42.338947,-70.919635,NA,NA,NA
"458","02118","Boston","AL",42.338724,-71.07276,51368,82360,22527
"459","02119","Boston","AL",42.324511,-71.08455,36316,47419,23537
"460","02120","Boston","AL",42.332099,-71.09651,28794,41569,11553
"461","02121","Boston","AL",42.307448,-71.08127,28897,42271,24772
"462","02122","Boston","AL",42.296298,-71.05454,45859,59863,24385
"463","02123","Boston","AL",42.338947,-70.919635,NA,NA,NA
"464","02124","Boston","AL",42.28713,-71.07156,43598,56611,51236
"465","02125","Boston","AL",42.316852,-71.05811,44266,57482,32937
"466","02126","Mattapan","AL",42.272098,-71.09426,51733,59320,27685
"467","02127","Boston","AL",42.33499,-71.04562,64285,80697,29457
"468","02128","Boston","AL",42.378297,-71.0255,42613,55095,38185
"469","02129","Charlestown","AL",42.378619,-71.06495,80223,108709,15195
"470","02130","Jamaica Plain","AL",42.309998,-71.11171,69576,90455,34961
"471","02131","Roslindale","AL",42.284678,-71.13052,62945,73124,30491
"472","02132","West Roxbury","AL",42.279432,-71.1598,76802,95567,25943
"473","02133","Boston","AL",42.338947,-70.919635,NA,NA,NA
"474","02134","Allston","AL",42.355147,-71.13164,33863,47915,19641
"475","02135","Brighton","AL",42.348418,-71.15349,52714,64682,41833
"476","02136","Hyde Park","AL",42.252198,-71.12593,54410,67054,26418
"477","02137","Readville","AL",42.338947,-70.919635,NA,NA,NA
"478","02138","Cambridge","AL",42.379146,-71.12803,68127,112348,34994
"479","02139","Cambridge","AL",42.364347,-71.10431,62821,83356,35273
"480","02140","Cambridge","AL",42.393327,-71.12837,65283,91656,17158
"481","02141","Cambridge","AL",42.370519,-71.08443,57909,79408,12010
"482","02142","Cambridge","AL",42.362297,-71.08412,61141,88669,1823
"483","02143","Somerville","AL",42.381929,-71.09908,64966,79417,24864
"484","02144","Somerville","AL",42.399546,-71.12165,68004,80579,24248
"485","02145","Somerville","AL",42.390846,-71.09225,50718,63041,26833
"486","02146","Brookline","AL",42.308198,-71.088745,NA,NA,NA
"487","02147","Brookline Village","AL",42.180048,-71.08923,NA,NA,NA
"488","02148","Malden","AL",42.428549,-71.06059,55890,66741,56273
"489","02149","Everett","AL",42.409916,-71.0522,49696,62187,38109
"490","02150","Chelsea","AL",42.396382,-71.03352,40344,50098,34956
"491","02151","Revere","AL",42.416247,-71.00525,51723,60340,47323
"492","02152","Winthrop","AL",42.373047,-70.97803,68218,82769,18303
"493","02153","Medford","AL",42.446396,-71.459405,NA,NA,NA
"494","02154","Waltham","AL",42.388938,-71.2398,NA,NA,NA
"495","02155","Medford","AL",42.419846,-71.10942,69803,82586,57291
"496","02156","West Medford","AL",42.446396,-71.459405,NA,NA,NA
"497","02157","Babson Park","AL",42.173933,-71.185494,NA,NA,NA
"498","02158","Newton","AL",42.353696,-71.188149,NA,NA,NA
"499","02159","Newton","AL",42.316097,-71.191248,NA,NA,NA
"500","02160","Newton","AL",42.446396,-71.459405,NA,NA,NA
"501","02161","Newton","AL",42.446396,-71.459405,NA,NA,NA
"502","02162","Newton","AL",42.331896,-71.25405,NA,NA,NA
"503","02163","Boston","AL",42.367946,-71.12056,23429,39215,929
"504","02164","Newton","AL",42.446396,-71.459405,NA,NA,NA
"505","02165","Newton","AL",42.446396,-71.459405,NA,NA,NA
"506","02166","Auburndale","AL",42.346146,-71.243057,NA,NA,NA
"507","02167","Chestnut Hill","AL",42.320797,-71.169847,NA,NA,NA
"508","02168","Waban","AL",42.446396,-71.459405,NA,NA,NA
"509","02169","Quincy","AL",42.250739,-70.99593,56647,69210,52278
"510","02170","Quincy","AL",42.267049,-71.01834,64309,77390,19203
"511","02171","Quincy","AL",42.284498,-71.02316,66808,80719,16610
"512","02172","Watertown","AL",42.372596,-71.177998,NA,NA,NA
"513","02173","Lexington","AL",42.446396,-71.459405,NA,NA,NA
"514","02174","Arlington","AL",42.417695,-71.167083,NA,NA,NA
"515","02175","Arlington Heights","AL",42.446396,-71.459405,NA,NA,NA
"516","02176","Melrose","AL",42.459045,-71.06233,85681,95604,27173
"517","02177","Melrose","AL",42.446396,-71.459405,NA,NA,NA
"518","02178","Belmont","AL",42.446396,-71.459405,NA,NA,NA
"519","02179","Waverley","AL",42.446396,-71.459405,NA,NA,NA
"520","02180","Stoneham","AL",42.480145,-71.09835,78103,86637,22116
"521","02181","Wellesley","AL",42.300596,-71.27875,NA,NA,NA
"522","02184","Braintree","AL",42.209555,-70.99968,77129,95668,33731
"523","02185","Braintree","AL",42.180048,-71.08923,NA,NA,NA
"524","02186","Milton","AL",42.253074,-71.07496,98712,125636,26112
"525","02187","Milton Village","AL",42.180048,-71.08923,NA,NA,NA
"526","02188","Weymouth","AL",42.212866,-70.95872,65251,80495,13828
"527","02189","Weymouth","AL",42.2112,-70.93111,62491,73956,14455
"528","02190","Weymouth","AL",42.1711,-70.94597,74205,89585,16780
"529","02191","Weymouth","AL",42.242749,-70.94434,68143,75926,8916
"530","02192","Needham","AL",42.180048,-71.08923,NA,NA,NA
"531","02193","Weston","AL",42.446396,-71.459405,NA,NA,NA
"532","02194","Needham","AL",42.292547,-71.225799,NA,NA,NA
"533","02195","Newton","AL",42.446396,-71.459405,NA,NA,NA
"534","02196","Boston","AL",42.338947,-70.919635,NA,NA,NA
"535","02199","Boston","AL",42.34713,-71.08234,68080,149005,1004
"536","02201","Boston","AL",42.338947,-70.919635,NA,NA,NA
"537","02202","Boston","AL",42.361094,-71.061814,NA,NA,NA
"538","02203","Boston","AL",42.361485,-71.060364,106602,135049,1
"539","02204","Boston","AL",42.338947,-70.919635,NA,NA,NA
"540","02205","Boston","AL",42.350334,-71.053877,NA,NA,NA
"541","02206","Boston","AL",42.338947,-70.919635,NA,NA,NA
"542","02207","Boston","AL",42.338947,-70.919635,NA,NA,NA
"543","02208","Boston","AL",42.338947,-70.919635,NA,NA,NA
"544","02209","Boston","AL",42.338947,-70.919635,NA,NA,NA
"545","02210","Boston","AL",42.347974,-71.04463,61807,86291,413
"546","02211","Boston","AL",42.338947,-70.919635,NA,NA,NA
"547","02212","Boston","AL",42.446396,-71.459405,NA,NA,NA
"548","02215","Boston","AL",42.346997,-71.10215,30726,51218,21896
"549","02216","Boston","AL",42.338947,-70.919635,NA,NA,NA
"550","02217","Boston","AL",42.338947,-70.919635,NA,NA,NA
"551","02222","Boston","AL",42.367797,-71.06282,NA,NA,NA
"552","02228","East Boston","AL",42.35,-71.06,NA,NA,NA
"553","02238","Cambridge","AL",42.446396,-71.459405,NA,NA,NA
"554","02239","Cambridge","AL",42.446396,-71.459405,NA,NA,NA
"555","02241","Boston","AL",42.338947,-70.919635,NA,NA,NA
"556","02254","Waltham","AL",42.446396,-71.459405,NA,NA,NA
"557","02258","Newton","AL",42.446396,-71.459405,NA,NA,NA
"558","02266","Boston","AL",42.338947,-70.919635,NA,NA,NA
"559","02269","Quincy","AL",42.180048,-71.08923,NA,NA,NA
"560","02272","Watertown","AL",42.446396,-71.459405,NA,NA,NA
"561","02277","Watertown","AL",42.446396,-71.459405,NA,NA,NA
"562","02283","Boston","AL",42.338947,-70.919635,NA,NA,NA
"563","02284","Boston","AL",42.338947,-70.919635,NA,NA,NA
"564","02293","Boston","AL",42.338947,-70.919635,NA,NA,NA
"565","02295","Boston","AL",42.338947,-70.919635,NA,NA,NA
"566","02297","Boston","AL",42.338947,-70.919635,NA,NA,NA
"567","02298","Boston","AL",42.34,-71.05,NA,NA,NA
"568","02301","Brockton","AL",42.0794,-71.03441,48470,58674,61459
"569","02302","Brockton","AL",42.08715,-71.00222,62408,66149,32523
"570","02303","Brockton","AL",41.970474,-70.701357,NA,NA,NA
"571","02304","Brockton","AL",41.970474,-70.701357,NA,NA,NA
"572","02305","Brockton","AL",41.970474,-70.701357,NA,NA,NA
"573","02322","Avon","AL",42.121932,-71.04522,67313,77494,4483
"574","02324","Bridgewater","AL",41.979501,-70.97215,80879,87642,22922
"575","02325","Bridgewater","AL",41.98725,-70.972786,NA,NA,NA
"576","02327","Bryantville","AL",42.040708,-70.827245,NA,NA,NA
"577","02330","Carver","AL",41.873697,-70.7656,70048,77569,11169
"578","02331","Duxbury","AL",41.970474,-70.701357,NA,NA,NA
"579","02332","Duxbury","AL",42.031371,-70.70105,116904,149633,14241
"580","02333","East Bridgewater","AL",42.029083,-70.95227,82133,89922,13012
"581","02334","Easton","AL",42.023528,-71.132397,NA,NA,NA
"582","02337","Elmwood","AL",42.022225,-70.931588,NA,NA,NA
"583","02338","Halifax","AL",41.999851,-70.85395,NA,NA,NA
"584","02339","Hanover","AL",42.12867,-70.85913,104787,118371,13171
"585","02340","Hanover","AL",42.11,-70.81,NA,NA,NA
"586","02341","Hanson","AL",42.059434,-70.86205,81912,90515,9550
"587","02343","Holbrook","AL",42.148351,-71.01037,62560,74251,10705
"588","02344","Middleboro","AL",41.970474,-70.701357,NA,NA,NA
"589","02345","Manomet","AL",41.888198,-70.581029,NA,NA,NA
"590","02346","Middleboro","AL",41.889582,-70.89406,72466,80698,19926
"591","02347","Lakeville","AL",41.835094,-70.95973,94495,102487,9810
"592","02348","Middleboro","AL",41.970474,-70.701357,NA,NA,NA
"593","02349","Middleboro","AL",41.970474,-70.701357,NA,NA,NA
"594","02350","Monponsett","AL",42.018525,-70.847486,NA,NA,NA
"595","02351","Abington","AL",42.119534,-70.94787,75850,83124,14614
"596","02355","North Carver","AL",41.916918,-70.801331,NA,NA,NA
"597","02356","North Easton","AL",42.058507,-71.11309,99682,123583,12966
"598","02357","North Easton","AL",42.064499,-71.087091,101136,146319,323
"599","02358","North Pembroke","AL",41.805219,-70.62642,NA,NA,NA
"600","02359","Pembroke","AL",42.065554,-70.80426,83622,95280,16907
"601","02360","Plymouth","AL",41.894676,-70.61999,74603,86753,51563
"602","02361","Plymouth","AL",41.970474,-70.701357,NA,NA,NA
"603","02362","Plymouth","AL",41.970474,-70.701357,NA,NA,NA
"604","02363","Plymouth","AL",41.959094,-70.706774,NA,NA,NA
"605","02364","Kingston","AL",41.993102,-70.73827,78923,100027,11805
"606","02366","South Carver","AL",41.854063,-70.66088,89632,93117,126
"607","02367","Plympton","AL",41.968987,-70.80452,87917,98668,2622
"608","02368","Randolph","AL",42.173417,-71.04912,65118,74837,30999
"609","02369","Dennis Port","AL",41.662531,-70.14021,NA,NA,NA
"610","02370","Rockland","AL",42.129513,-70.91189,62855,74684,17665
"611","02375","South Easton","AL",42.029749,-71.10191,78410,93429,9034
"612","02379","West Bridgewater","AL",42.02195,-71.01878,73651,88014,6610
"613","02381","White Horse Beach","AL",41.931602,-70.561051,NA,NA,NA
"614","02382","Whitman","AL",42.08235,-70.93734,77027,83066,13867
"615","02401","Brockton","AL",42.079399,-71.03459,NA,NA,NA
"616","02402","Brockton","AL",42.0863,-70.999339,NA,NA,NA
"617","02403","Brockton","AL",41.970474,-70.701357,NA,NA,NA
"618","02404","Brockton","AL",41.970474,-70.701357,NA,NA,NA
"619","02405","Brockton","AL",41.970474,-70.701357,NA,NA,NA
"620","02407","Scituate","AL",42.136086,-70.688251,NA,NA,NA
"621","02420","Lexington","AL",42.452895,-71.21619,139453,181881,14109
"622","02421","Lexington","AL",42.439295,-71.23553,126827,167894,16360
"623","02445","Brookline","AL",42.324397,-71.13933,105027,160933,21282
"624","02446","Brookline","AL",42.344747,-71.12141,67338,105307,24351
"625","02447","Brookline Village","AL",42.180048,-71.08923,NA,NA,NA
"626","02451","Waltham","AL",42.393029,-71.24771,78675,95995,17553
"627","02452","Waltham","AL",42.392496,-71.22153,67088,84728,12642
"628","02453","Waltham","AL",42.370446,-71.23563,59067,75080,29043
"629","02454","Waltham","AL",42.356719,-71.250479,NA,NA,NA
"630","02455","North Waltham","AL",42.39,-71.22,NA,NA,NA
"631","02456","New Town","AL",42.446396,-71.459405,NA,NA,NA
"632","02457","Babson Park","AL",42.180048,-71.08923,179792,273410,551
"633","02458","Newton","AL",42.354727,-71.18809,90740,123497,12603
"634","02459","Newton Center","AL",42.321197,-71.193,128598,176962,18940
"635","02460","Newtonville","AL",42.352996,-71.20907,107495,140026,8772
"636","02461","Newton Highlands","AL",42.31883,-71.20822,110373,149143,6599
"637","02462","Newton Lower Falls","AL",42.331646,-71.25761,134119,208054,1679
"638","02464","Newton Upper Falls","AL",42.311997,-71.22046,81143,111517,2958
"639","02465","West Newton","AL",42.351046,-71.22677,110531,158982,11789
"640","02466","Auburndale","AL",42.345833,-71.24735,115116,167280,7010
"641","02467","Chestnut Hill","AL",42.321997,-71.17314,130044,220734,15408
"642","02468","Waban","AL",42.325247,-71.2319,166454,240445,5429
"643","02471","Watertown","AL",42.446396,-71.459405,NA,NA,NA
"644","02472","Watertown","AL",42.371296,-71.18196,74968,89065,32913
"645","02474","Arlington","AL",42.419496,-71.15635,82845,100434,25806
"646","02475","Arlington Heights","AL",42.446396,-71.459405,NA,NA,NA
"647","02476","Arlington","AL",42.416745,-71.17761,83975,104445,16533
"648","02477","Watertown","AL",42.446396,-71.459405,NA,NA,NA
"649","02478","Belmont","AL",42.391546,-71.17471,95269,133543,24296
"650","02479","Waverley","AL",42.446396,-71.459405,NA,NA,NA
"651","02481","Wellesley Hills","AL",42.313329,-71.27649,173681,243579,14503
"652","02482","Wellesley","AL",42.300096,-71.30336,123003,185218,11569
"653","02492","Needham","AL",42.278247,-71.23388,118211,168697,20064
"654","02493","Weston","AL",42.358663,-71.28831,147946,277514,11526
"655","02494","Needham","AL",42.29813,-71.23154,104492,139639,8885
"656","02495","Nonantum","AL",42.446396,-71.459405,NA,NA,NA
"657","02532","Buzzards Bay","AL",41.751841,-70.59764,60257,73420,11275
"658","02534","Cataumet","AL",41.66566,-70.616,60788,74722,865
"659","02535","Chilmark","AL",41.345578,-70.75145,68906,98197,1182
"660","02536","East Falmouth","AL",41.578992,-70.5614,61733,75012,19684
"661","02537","East Sandwich","AL",41.733837,-70.43754,86643,98309,5732
"662","02538","East Wareham","AL",41.782915,-70.64881,54545,65412,3528
"663","02539","Edgartown","AL",41.380479,-70.52453,67625,93683,3771
"664","02540","Falmouth","AL",41.56105,-70.61968,58667,96888,8794
"665","02541","Falmouth","AL",41.799312,-70.308662,NA,NA,NA
"666","02542","Buzzards Bay","AL",41.665605,-70.52456,39803,51101,1588
"667","02543","Woods Hole","AL",41.526791,-70.66505,82355,136359,845
"668","02549","Mashpee","AL",41.621779,-70.504349,NA,NA,NA
"669","02551","Oak Bluffs","AL",41.453321,-70.558023,NA,NA,NA
"670","02552","Menemsha","AL",41.379836,-70.643092,NA,NA,NA
"671","02553","Monument Beach","AL",41.67336,-70.608047,70197,80940,249
"672","02554","Nantucket","AL",41.276758,-70.09089,61502,92073,6889
"673","02556","North Falmouth","AL",41.6403,-70.63036,67750,87409,3352
"674","02557","Oak Bluffs","AL",41.417376,-70.560032,59156,75430,3684
"675","02558","Onset","AL",41.746424,-70.65956,51662,60627,1779
"676","02559","Pocasset","AL",41.694132,-70.61706,62761,76026,3309
"677","02561","Sagamore","AL",41.770254,-70.533664,68597,79039,481
"678","02562","Sagamore Beach","AL",41.793263,-70.519584,68960,79286,2881
"679","02563","Sandwich","AL",41.735645,-70.48866,84184,97817,10346
"680","02564","Siasconset","AL",41.273949,-70.015545,81944,158042,388
"681","02565","Silver Beach","AL",41.799312,-70.308662,NA,NA,NA
"682","02567","Sagamore","AL",41.79197,-70.530852,NA,NA,NA
"683","02568","Vineyard Haven","AL",41.451263,-70.60872,516,691,31
"684","02571","Wareham","AL",41.751554,-70.71059,55500,66214,10045
"685","02573","Vineyard Haven","AL",41.379836,-70.643092,NA,NA,NA
"686","02574","West Falmouth","AL",41.603946,-70.638189,NA,NA,NA
